                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.03 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1662 |        157 |        155 |        154 |        160 |        168 |        166 |        154 |        148 |        150 |        139 |        142
    num misses                       |        579 |        133 |        134 |        132 |        140 |        142 |        138 |        135 |        138 |        133 |        125 |        128
    miss rate                        |     34.84% |     84.71% |     86.45% |     85.71% |     87.50% |     84.52% |     83.13% |     87.66% |     93.24% |     88.67% |     89.93% |     90.14%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1395231 |      41439 |      38460 |      57114 |      26980 |      40481 |      80657 |      37599 |      43513 |      50829 |      33181 |      35484
    num cache misses                 |       3063 |        170 |        171 |        171 |        170 |        170 |        172 |        171 |        170 |        169 |        170 |        169
    miss rate                        |      0.22% |      0.41% |      0.44% |      0.30% |      0.63% |      0.42% |      0.21% |      0.45% |      0.39% |      0.33% |      0.51% |      0.48%
    mpki                             |       0.28 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2665084 |     580348 |     585085 |     562085 |     607488 |     589797 |     548065 |     592075 |     597644 |     592041 |     612924 |     609793
    num cache misses                 |      34045 |       8893 |       8884 |       9208 |       8833 |       8998 |       9369 |       8868 |       8939 |       8964 |       8736 |       8694
    miss rate                        |      1.28% |      1.53% |      1.52% |      1.64% |      1.45% |      1.53% |      1.71% |      1.50% |      1.50% |      1.51% |      1.43% |      1.43%
    mpki                             |       3.10 |       2.89 |       2.85 |       3.20 |       2.68 |       2.87 |       3.46 |       2.80 |       2.83 |       2.89 |       2.64 |       2.65
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39338 |       9099 |       9087 |       9436 |       9028 |       9208 |       9620 |       9073 |       9434 |       9470 |       9183 |       9162
    num cache misses                 |      26929 |       8680 |       8682 |       8840 |       8601 |       8691 |       8907 |       8640 |       8659 |       8638 |       8501 |       8513
    miss rate                        |     68.46% |     95.40% |     95.54% |     93.68% |     95.27% |     94.39% |     92.59% |     95.23% |     91.79% |     91.21% |     92.57% |     92.92%
    mpki                             |       2.45 |       2.82 |       2.79 |       3.07 |       2.61 |       2.77 |       3.29 |       2.73 |       2.74 |       2.78 |       2.57 |       2.60
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      29675 |       8715 |       8713 |       8899 |       8626 |       8731 |       8986 |       8675 |       8984 |       8975 |       8779 |       8813
    num cache misses                 |      18018 |       3179 |       3146 |       3267 |       3150 |       3053 |       3440 |       3187 |       6124 |       6116 |       5964 |       5869
    miss rate                        |     60.72% |     36.48% |     36.11% |     36.71% |     36.52% |     34.97% |     38.28% |     36.74% |     68.17% |     68.14% |     67.93% |     66.59%
    mpki                             |       1.64 |       1.03 |       1.01 |       1.13 |       0.96 |       0.97 |       1.27 |       1.01 |       1.94 |       1.97 |       1.80 |       1.79
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9948 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9883 |          0 |          0 |          0
  average dram access latency (ns)   |      61.50 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.43 |        inf |        inf |        inf
  average dram queueing delay        |       0.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.18 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10422 |        132 |        114 |        118 |        132 |        123 |        139 |        151 |         51 |         39 |         56 |         48
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1298 |       1183 |       1210 |       1230 |       1197 |       1184 |       1295 |       1217 |       1657 |       1634 |       1503 |       1563
