                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |    1848421 |    1577532 |    1560360 |    1573638 |    1481174 |    1454725 |    1457811 |    1440071 |    1495206 |    1462709 |    1451122 |    1438246
    num misses                       |       6711 |       5077 |       4737 |       4785 |       4772 |       4751 |       4536 |       4709 |       4736 |       4332 |       4535 |       4413
    miss rate                        |      0.36% |      0.32% |      0.30% |      0.30% |      0.32% |      0.33% |      0.31% |      0.33% |      0.32% |      0.30% |      0.31% |      0.31%
    mpki                             |       1.37 |       1.10 |       1.04 |       1.05 |       1.19 |       1.20 |       1.15 |       1.20 |       1.09 |       1.01 |       1.07 |       1.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6843 |       5098 |       4760 |       4808 |       4795 |       4774 |       4557 |       4730 |       4759 |       4355 |       4558 |       4436
    num misses                       |        561 |        202 |        253 |        244 |        200 |        249 |        251 |        210 |        257 |        202 |        205 |        265
    miss rate                        |      8.20% |      3.96% |      5.32% |      5.07% |      4.17% |      5.22% |      5.51% |      4.44% |      5.40% |      4.64% |      4.50% |      5.97%
    mpki                             |       0.11 |       0.04 |       0.06 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401689 |     327322 |     315975 |     305362 |     293737 |     282706 |     271923 |     261394 |     251682 |     241060 |     230518 |     211212
    num cache misses                 |       1881 |        132 |        137 |        137 |        136 |        136 |        132 |        132 |        136 |        136 |        136 |        140
    miss rate                        |      0.47% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.07%
    mpki                             |       0.38 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1848421 |    1577532 |    1560360 |    1573638 |    1481174 |    1454725 |    1457811 |    1440071 |    1495206 |    1462709 |    1451122 |    1438246
    num cache misses                 |      64405 |      50948 |      51086 |      51582 |      52498 |      52052 |      51640 |      51635 |      52283 |      52114 |      51381 |      51614
    miss rate                        |      3.48% |      3.23% |      3.27% |      3.28% |      3.54% |      3.58% |      3.54% |      3.59% |      3.50% |      3.56% |      3.54% |      3.59%
    mpki                             |      13.13 |      11.09 |      11.25 |      11.37 |      13.04 |      13.11 |      13.04 |      13.18 |      12.05 |      12.20 |      12.10 |      12.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      84835 |      64340 |      65641 |      67986 |      69452 |      70092 |      69505 |      70317 |      73795 |      75257 |      72879 |      75050
    num cache misses                 |      49142 |      39541 |      40115 |      40813 |      40843 |      40920 |      41188 |      41376 |      42120 |      43778 |      43457 |      44030
    miss rate                        |     57.93% |     61.46% |     61.11% |     60.03% |     58.81% |     58.38% |     59.26% |     58.84% |     57.08% |     58.17% |     59.63% |     58.67%
    mpki                             |      10.02 |       8.60 |       8.83 |       8.99 |      10.15 |      10.30 |      10.40 |      10.56 |       9.70 |      10.24 |      10.23 |      10.55
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      69766 |      52643 |      54213 |      56582 |      56981 |      57789 |      57813 |      58468 |      64740 |      66526 |      64450 |      66909
    num cache misses                 |      23306 |      10929 |      10400 |      11087 |      10824 |      11942 |      11922 |      16658 |      25743 |      24540 |      23818 |      29665
    miss rate                        |     33.41% |     20.76% |     19.18% |     19.59% |     19.00% |     20.66% |     20.62% |     28.49% |     39.76% |     36.89% |     36.96% |     44.34%
    mpki                             |       4.75 |       2.38 |       2.29 |       2.44 |       2.69 |       3.01 |       3.01 |       4.25 |       5.93 |       5.74 |       5.61 |       7.11
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9724 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9629 |          0 |          0 |          0
  average dram access latency (ns)   |     237.04 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     238.16 |        inf |        inf |        inf
  average dram queueing delay        |     175.79 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     176.91 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6564 |         17 |         15 |         16 |         15 |         19 |         17 |         16 |         17 |         20 |         22 |         23
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       9403 |       8132 |       8058 |       8842 |       8609 |       9416 |       8861 |       9324 |      19490 |      19693 |      18879 |      19799
