                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
    miss rate                        |       0.76% |       0.73% |       0.65% |       0.71% |       0.63% |       0.62% |       0.66% |       0.71%
    mpki                             |        3.29 |        2.96 |        2.28 |        2.51 |        2.14 |        2.11 |        2.23 |        2.39
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    15816667 |    15600667 |    12944194 |    13783260 |    12575099 |    12573130 |    13402942 |    14145055
    num misses                       |      690352 |      573150 |      489103 |      527030 |      494994 |      472472 |      460778 |      469823
    miss rate                        |       4.36% |       3.67% |       3.78% |       3.82% |       3.94% |       3.76% |       3.44% |       3.32%
    mpki                             |        0.14 |        0.11 |        0.09 |        0.10 |        0.08 |        0.08 |        0.08 |        0.08
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   432096884 |   431282005 |   351580879 |   351580879 |   349170136 |   349170137 |   344015290 |   344015291
    num cache misses                 |      634813 |      442815 |      412483 |      373562 |      365445 |      433128 |      371945 |      367373
    miss rate                        |       0.15% |       0.10% |       0.12% |       0.11% |       0.10% |       0.12% |       0.11% |       0.11%
    mpki                             |        0.13 |        0.08 |        0.07 |        0.07 |        0.06 |        0.07 |        0.06 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2077673616 |  2150863167 |  1986479962 |  1952890259 |  2010225094 |  2026728721 |  2016325398 |  2000510048
    num cache misses                 |   128760574 |   128423575 |   105688300 |   105688515 |   104209790 |   104218274 |   102417465 |   102411734
    miss rate                        |       6.20% |       5.97% |       5.32% |       5.41% |       5.18% |       5.14% |       5.08% |       5.12%
    mpki                             |       26.76 |       24.38 |       18.59 |       19.28 |       17.74 |       17.45 |       17.05 |       17.32
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   132796998 |   131139572 |   108051295 |   108811067 |   107145364 |   106623769 |   104818853 |   105501115
    num cache misses                 |    44607707 |    44624533 |    33917433 |    34223849 |    32257625 |    33215266 |    32637589 |    31619187
    miss rate                        |      33.59% |      34.03% |      31.39% |      31.45% |      30.11% |      31.15% |      31.14% |      29.97%
    mpki                             |        9.27 |        8.47 |        5.97 |        6.24 |        5.49 |        5.56 |        5.43 |        5.35
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    48029049 |    46897715 |    35868347 |    36993923 |    34832543 |    35188835 |    34681819 |    34354322
    num cache misses                 |    10338594 |     7450504 |     6733611 |     9684843 |     7312260 |     5109622 |     5089027 |     6819251
    miss rate                        |      21.53% |      15.89% |      18.77% |      26.18% |      20.99% |      14.52% |      14.67% |      19.85%
    mpki                             |        2.15 |        1.41 |        1.18 |        1.77 |        1.25 |        0.86 |        0.85 |        1.15
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30216924 |           0 |           0 |           0 |    30138232 |           0 |           0 |           0
  average dram access latency (ns)   |      156.04 |         inf |         inf |         inf |      156.37 |         inf |         inf |         inf
  average dram queueing delay        |       94.79 |        0.00 |        0.00 |        0.00 |       95.12 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       5.00% |       0.00% |       0.00% |       0.00% |       5.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     6057638 |     3962418 |     3441032 |     5237364 |     2771374 |     2192163 |     2160304 |     3003802
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     2408582 |     2131714 |     1705960 |     2409943 |     3536424 |     1909581 |     1910167 |     2254783
