                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |       8431 |     141369 |      18453 |         49 |      41093 |     242842 |      73200 |     225605 |      98152 |         43 |     118645 |         44
    num misses                       |       3876 |      13035 |        658 |         49 |       1633 |      72270 |       2539 |      56664 |       5140 |         43 |       6614 |         44
    miss rate                        |     45.97% |      9.22% |      3.57% |    100.00% |      3.97% |     29.76% |      3.47% |     25.12% |      5.24% |    100.00% |      5.57% |    100.00%
    mpki                             |       0.02 |       0.05 |       0.00 |       7.75 |       0.01 |       0.12 |       0.02 |       0.14 |       0.03 |      13.90 |       0.03 |      13.40
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   15901339 |   25608294 |   20807855 |        648 |   12469783 |   61559834 |   15761116 |   39108049 |   19272222 |        345 |   22430631 |        270
    num cache misses                 |     138797 |     595996 |     507587 |         86 |     527643 |    1217497 |     560816 |    1163497 |     574070 |         85 |     580822 |         83
    miss rate                        |      0.87% |      2.33% |      2.44% |     13.27% |      4.23% |      1.98% |      3.56% |      2.98% |      2.98% |     24.64% |      2.59% |     30.74%
    mpki                             |       0.77 |       2.28 |       2.35 |      13.60 |       3.99 |       1.96 |       3.44 |       2.81 |       2.90 |      27.47 |       2.53 |      25.28
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   64182477 |   90680229 |   75653937 |       6697 |   46390024 |  218603492 |   56742879 |  149138566 |   68685637 |       3176 |   79709042 |       4437
    num cache misses                 |     263245 |     499383 |      46827 |        450 |     157133 |    1636465 |     127364 |    1386585 |     221540 |        268 |     594034 |        332
    miss rate                        |      0.41% |      0.55% |      0.06% |      6.72% |      0.34% |      0.75% |      0.22% |      0.93% |      0.32% |      8.44% |      0.75% |      7.48%
    mpki                             |       1.46 |       1.91 |       0.22 |      71.18 |       1.19 |       2.63 |       0.78 |       3.35 |       1.12 |      86.62 |       2.59 |     101.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     403896 |    1095425 |     554475 |        539 |     684833 |    2854017 |     688282 |    2550145 |     795679 |        356 |    1174916 |        418
    num cache misses                 |     190298 |     113335 |      31958 |        536 |      50641 |     425564 |      63657 |     217869 |      79839 |        353 |     112987 |        415
    miss rate                        |     47.12% |     10.35% |      5.76% |     99.44% |      7.39% |     14.91% |      9.25% |      8.54% |     10.03% |     99.16% |      9.62% |     99.28%
    mpki                             |       1.06 |       0.43 |       0.15 |      84.78 |       0.38 |       0.68 |       0.39 |       0.53 |       0.40 |     114.09 |       0.49 |     126.41
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     192166 |     113403 |      32022 |        539 |      50727 |     425639 |      63777 |     217955 |      79928 |        356 |     113070 |        418
    num cache misses                 |     126861 |      70782 |      25765 |         12 |      26731 |      38577 |      63242 |      68978 |      31748 |        171 |      31320 |         62
    miss rate                        |     66.02% |     62.42% |     80.46% |      2.23% |     52.70% |      9.06% |     99.16% |     31.65% |     39.72% |     48.03% |     27.70% |     14.83%
    mpki                             |       0.70 |       0.27 |       0.12 |       1.90 |       0.20 |       0.06 |       0.39 |       0.17 |       0.16 |      55.27 |       0.14 |      18.89
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     197696 |          0 |          0 |          0 |          0 |          0 |     197798 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.30 |        inf |        inf |        inf |        inf |        inf |      61.30 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.05 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      48652 |        756 |       1264 |          0 |       1491 |       4289 |       1051 |       1490 |        498 |          0 |       1012 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        710 |      45957 |          5 |          5 |         86 |      10044 |      35959 |      42566 |       7192 |         71 |       6483 |         26
