                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |     237100 |     221738 |     223174 |     217909 |     235366 |     242965 |     238349 |     246324 |     129928 |     124322 |     124577 |     135561
    miss rate                        |     58.84% |     57.97% |     58.20% |     56.83% |     59.70% |     61.27% |     60.88% |     62.34% |     31.25% |     29.88% |     29.89% |     32.45%
    mpki                             |       4.44 |       4.20 |       4.32 |       3.96 |       2.90 |       3.05 |       3.01 |       3.12 |       1.49 |       1.43 |       1.43 |       1.56
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1088682 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1086957 |          0 |          0 |          0
  average dram access latency (ns)   |     767.28 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     781.17 |        inf |        inf |        inf
  average dram queueing delay        |     706.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     719.91 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     128562 |     123259 |     124348 |     120315 |     116904 |     118959 |     116949 |     119142 |      26816 |      26456 |      25913 |      27684
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      48216 |      45501 |      44118 |      46344 |      51334 |      52046 |      50251 |      52662 |      77461 |      76107 |      77083 |      81924
