                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
    mpki                             |        3.45 |        3.26 |        2.38 |        2.42 |        2.17 |        2.04 |        2.05 |        2.14
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    16593747 |    17026364 |    13578868 |    13205840 |    12657745 |    12171068 |    12296902 |    12616922
    num misses                       |      608197 |      593145 |      492315 |      476304 |      491061 |      462438 |      453974 |      469810
    miss rate                        |       3.67% |       3.48% |       3.63% |       3.61% |       3.88% |       3.80% |       3.69% |       3.72%
    mpki                             |        0.13 |        0.11 |        0.09 |        0.09 |        0.08 |        0.08 |        0.08 |        0.08
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   432096902 |   431281985 |   351580881 |   351580879 |   349170136 |   349169989 |   344015290 |   344015291
    num cache misses                 |      640251 |      450058 |      416090 |      370359 |      387106 |      410482 |      373960 |      421191
    miss rate                        |       0.15% |       0.10% |       0.12% |       0.11% |       0.11% |       0.12% |       0.11% |       0.12%
    mpki                             |        0.13 |        0.09 |        0.07 |        0.07 |        0.07 |        0.07 |        0.06 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2078251286 |  2144520735 |  1988853597 |  1950434243 |  2004696943 |  2026444079 |  2015854966 |  1997729240
    num cache misses                 |   128821446 |   128424248 |   105691201 |   105688918 |   104210350 |   104215974 |   102410940 |   102409460
    miss rate                        |       6.20% |       5.99% |       5.31% |       5.42% |       5.20% |       5.14% |       5.08% |       5.13%
    mpki                             |       26.75 |       24.56 |       18.55 |       19.33 |       17.84 |       17.46 |       17.06 |       17.37
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   132944769 |   131277999 |   108063560 |   108922845 |   107127931 |   106613010 |   104998064 |   105650035
    num cache misses                 |    44575316 |    44770736 |    33924301 |    34745702 |    32451147 |    33249260 |    32751205 |    32204867
    miss rate                        |      33.53% |      34.10% |      31.39% |      31.90% |      30.29% |      31.19% |      31.19% |      30.48%
    mpki                             |        9.26 |        8.56 |        5.95 |        6.35 |        5.56 |        5.57 |        5.46 |        5.46
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    48081040 |    47174429 |    35880572 |    37634348 |    34986813 |    35237409 |    34979283 |    35031850
    num cache misses                 |    10246825 |     7596533 |     6760713 |     9653264 |     7417242 |     5131289 |     5143195 |     6802695
    miss rate                        |      21.31% |      16.10% |      18.84% |      25.65% |      21.20% |      14.56% |      14.70% |      19.42%
    mpki                             |        2.13 |        1.45 |        1.19 |        1.77 |        1.27 |        0.86 |        0.86 |        1.15
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30602339 |           0 |           0 |           0 |    30562371 |           0 |           0 |           0
  average dram access latency (ns)   |      194.29 |         inf |         inf |         inf |      189.81 |         inf |         inf |         inf
  average dram queueing delay        |      133.04 |        0.00 |        0.00 |        0.00 |      128.56 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       5.00% |       0.00% |       0.00% |       0.00% |       5.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     6074715 |     4138828 |     3466548 |     5225717 |     2865798 |     2192621 |     2315037 |     3149714
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     2401161 |     2113977 |     1698036 |     2475646 |     3482268 |     1910129 |     1910676 |     2252663
