                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache accesses               |   24339002 |   21259108 |   21254492 |   24042381 |   19645088 |   22300487 |   22299261 |   19626408 |   22279293 |   19645539 |   19642065 |   22294801
    num cache misses                 |    2105633 |    2461883 |    2459499 |    2095620 |    2050789 |    1744249 |    1746190 |    2051143 |    1745799 |    2049340 |    2051288 |    1746958
    miss rate                        |      8.65% |     11.58% |     11.57% |      8.72% |     10.44% |      7.82% |      7.83% |     10.45% |      7.84% |     10.43% |     10.44% |      7.84%
    mpki                             |      23.87 |      35.69 |      35.67 |      23.69 |      28.89 |      19.47 |      19.50 |      28.95 |      19.52 |      28.87 |      28.91 |      19.51
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2120175 |    2467699 |    2465273 |    2100060 |    2056101 |    1748507 |    1750228 |    2056324 |    1749959 |    2054685 |    2056628 |    1751149
    num cache misses                 |     149873 |     229555 |     228912 |     130583 |     186076 |      86772 |      88000 |     186436 |      87600 |     185802 |     186688 |      88122
    miss rate                        |      7.07% |      9.30% |      9.29% |      6.22% |      9.05% |      4.96% |      5.03% |      9.07% |      5.01% |      9.04% |      9.08% |      5.03%
    mpki                             |       1.70 |       3.33 |       3.32 |       1.48 |       2.62 |       0.97 |       0.98 |       2.63 |       0.98 |       2.62 |       2.63 |       0.98
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     217579 |     280195 |     279823 |     197543 |     232912 |     150796 |     151598 |     233368 |     151757 |     232595 |     233239 |     152280
    num cache misses                 |      89706 |      79165 |      79453 |      79710 |      72137 |      71832 |      71959 |      72170 |      72308 |      71684 |      71662 |      72293
    miss rate                        |     41.23% |     28.25% |     28.39% |     40.35% |     30.97% |     47.64% |     47.47% |     30.93% |     47.65% |     30.82% |     30.72% |     47.47%
    mpki                             |       1.02 |       1.15 |       1.15 |       0.90 |       1.02 |       0.80 |       0.80 |       1.02 |       0.81 |       1.01 |       1.01 |       0.81
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      63707 |          0 |          0 |          0 |      63763 |          0 |          0 |          0 |      63750 |          0 |          0 |          0
  average dram access latency (ns)   |    7927.15 |        inf |        inf |        inf |    7919.39 |        inf |        inf |        inf |    7922.70 |        inf |        inf |        inf
  average dram queueing delay        |    7865.90 |       0.00 |       0.00 |       0.00 |    7858.14 |       0.00 |       0.00 |       0.00 |    7861.45 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5319 |         96 |        113 |        136 |        175 |        219 |        260 |        185 |        207 |        186 |        170 |        211
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      58716 |      58404 |      58739 |      58919 |      54193 |      53876 |      53906 |      54223 |      54262 |      53796 |      53780 |      54277
