[SNIPER] Start
Core 4 at 2.20 GHz (global clock 2.90 GHz)
Core 5 at 2.20 GHz (global clock 2.90 GHz)
Core 6 at 2.20 GHz (global clock 2.90 GHz)
Core 7 at 2.20 GHz (global clock 2.90 GHz)
Core 12 at 2.20 GHz (global clock 2.90 GHz)
Core 13 at 2.20 GHz (global clock 2.90 GHz)
Core 14 at 2.20 GHz (global clock 2.90 GHz)
Core 15 at 2.20 GHz (global clock 2.90 GHz)
[DeTLoc] Loading mapping file: /cfg/arrow_lake_HPO_8TH.map
[DeTLoc] map thread-0 to core-0
[SNIPER] --------------------------------------------------------------------------------
[SNIPER] Sniper using SIFT/trace-driven frontend
[SNIPER] Running full application in DETAILED mode
[SNIPER] --------------------------------------------------------------------------------
[SNIPER] Enabling performance models
[SNIPER] Setting instrumentation mode to DETAILED
[GDBG] n=740000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=745000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=750000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=755000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=760000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=765000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=770000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=775000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=780000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=785000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=790000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=795000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=800000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=805000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=810000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=815000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=820000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=825000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=830000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=835000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=840000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=845000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=850000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=855000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=860000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=865000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=870000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=875000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=880000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=885000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=890000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=895000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=900000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=905000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=910000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=915000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=920000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=925000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=930000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=935000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=940000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=945000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=950000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=955000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=960000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=965000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=970000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=975000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=980000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=985000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=990000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=995000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1000000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1005000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1010000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1015000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1020000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1025000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1030000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1035000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1040000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1045000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1050000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1055000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1060000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1065000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1070000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1075000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1080000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1085000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1090000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1095000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1100000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1105000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1110000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1115000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1120000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1125000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1130000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1135000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1140000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1145000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1150000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1155000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1160000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1165000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1170000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1175000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1180000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1185000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1190000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1195000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1200000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1205000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1210000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1215000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1220000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1225000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1230000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1235000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1240000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1245000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1250000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1255000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1260000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1265000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1270000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1275000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1280000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1285000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1290000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1295000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1300000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1305000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1310000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1315000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1320000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1325000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1330000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1335000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1340000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1345000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1350000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1355000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1360000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1365000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1370000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1375000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1380000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1385000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1390000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1395000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1400000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1405000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1410000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1415000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1420000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1425000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1430000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1435000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1440000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1445000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1450000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1455000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1460000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1465000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1470000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1475000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1480000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1485000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1490000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1495000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1500000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1505000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1510000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1515000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1520000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1525000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1530000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1535000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1540000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1545000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1550000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1555000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1560000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1565000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1570000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1575000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1580000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1585000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1590000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1595000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1600000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1605000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1610000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1615000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1620000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1625000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1630000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1635000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1640000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1645000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1650000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1655000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1660000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1665000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1670000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1675000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1680000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1685000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1690000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1695000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1700000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1705000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1710000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1715000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1720000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1725000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1730000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1735000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1740000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1745000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1750000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1755000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1760000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1765000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1770000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1775000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1780000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1785000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1790000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1795000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1800000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1805000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1810000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1815000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1820000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1825000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1830000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1835000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1840000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1845000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1850000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1855000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1860000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1865000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1870000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1875000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1880000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1885000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1890000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1895000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1900000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1905000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1910000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1915000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1920000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1925000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1930000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1935000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1940000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1945000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1950000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1955000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1960000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1965000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1970000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1975000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1980000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1985000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1990000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=1995000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2000000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2005000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2010000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2015000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2020000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2025000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2030000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2035000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2040000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2045000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2050000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2055000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2060000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2065000 cpn=8 sender=0 requester=0 same=1
[GDBG] n=2070000 cpn=8 sender=0 requester=0 same=1
