                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    mpki                             |       0.12 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   74706117 |   74602963 |   79732386 |   74624148 |   77134329 |   82368552 |   80866985 |   74682836 |   90401091 |   89875100 |   90601953 |   89574663
    num cache misses                 |   17084260 |   17556442 |   17027892 |   16906290 |   17040582 |   16663225 |   17043372 |   16922542 |   17363643 |   16978107 |   17296631 |   16895432
    miss rate                        |     22.87% |     23.53% |     21.36% |     22.66% |     22.09% |     20.23% |     21.08% |     22.66% |     19.21% |     18.89% |     19.09% |     18.86%
    mpki                             |      74.63 |      78.53 |      65.24 |      73.09 |      69.56 |      59.59 |      64.06 |      73.43 |      54.46 |      53.11 |      54.11 |      53.03
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17154577 |   17609502 |   17078961 |   16954801 |   17116264 |   16728009 |   17120003 |   16994428 |   17405718 |   17019855 |   17338217 |   16938000
    num cache misses                 |    3894964 |    3971008 |    3852889 |    3834218 |    3161051 |    2423087 |    3189781 |    2706150 |    3914418 |    3843458 |    3908540 |    3819514
    miss rate                        |     22.71% |     22.55% |     22.56% |     22.61% |     18.47% |     14.49% |     18.63% |     15.92% |     22.49% |     22.58% |     22.54% |     22.55%
    mpki                             |      17.02 |      17.76 |      14.76 |      16.58 |      12.90 |       8.67 |      11.99 |      11.74 |      12.28 |      12.02 |      12.23 |      11.99
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3940581 |    4012725 |    3892668 |    3873215 |    3247409 |    2492856 |    3276801 |    2779403 |    3945890 |    3873927 |    3939049 |    3850783
    num cache misses                 |     585121 |     509054 |     332802 |     513400 |     764418 |     461159 |     592063 |     920911 |      94620 |      78178 |      82980 |      97145
    miss rate                        |     14.85% |     12.69% |      8.55% |     13.26% |     23.54% |     18.50% |     18.07% |     33.13% |      2.40% |      2.02% |      2.11% |      2.52%
    mpki                             |       2.56 |       2.28 |       1.28 |       2.22 |       3.12 |       1.65 |       2.23 |       4.00 |       0.30 |       0.24 |       0.26 |       0.30
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    2536633 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2498512 |          0 |          0 |          0
  average dram access latency (ns)   |     175.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     178.90 |        inf |        inf |        inf
  average dram queueing delay        |     114.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     117.65 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     527366 |     476163 |     293668 |     476947 |     729627 |     417876 |     550339 |     872400 |       8957 |       9145 |       8114 |      11851
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      20014 |      12698 |      17431 |      14779 |      12218 |      19998 |      18929 |      20973 |      72903 |      57192 |      61065 |      72898
