                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |      1.35% |      0.13% |      0.13% |      0.13% |      0.14% |      0.16% |      0.14% |      0.14% |      0.20% |      0.17% |      0.18% |      0.18%
    mpki                             |       1.43 |       0.10 |       0.10 |       0.10 |       0.11 |       0.10 |       0.09 |       0.09 |       0.08 |       0.07 |       0.08 |       0.08
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2396144 |    2040716 |    2026447 |    2020215 |    1897216 |    1942215 |    1977734 |    1955143 |    1726894 |    1712160 |    1610135 |    1616109
    num cache misses                 |      84954 |      59664 |      59834 |      59798 |      56351 |      54320 |      54258 |      54366 |      39634 |      38930 |      37259 |      36993
    miss rate                        |      3.55% |      2.92% |      2.95% |      2.96% |      2.97% |      2.80% |      2.74% |      2.78% |      2.30% |      2.27% |      2.31% |      2.29%
    mpki                             |      17.55 |      12.35 |      12.60 |      12.62 |      12.46 |      10.74 |      10.26 |      10.58 |       6.94 |       6.83 |       7.25 |       7.17
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      97615 |      62198 |      61525 |      62330 |      60991 |      58987 |      57487 |      56930 |      42782 |      42731 |      40284 |      38525
    num cache misses                 |      24038 |      13845 |      15472 |      16723 |      16016 |      17438 |      17454 |      13964 |      10690 |      10756 |      11534 |      11998
    miss rate                        |     24.63% |     22.26% |     25.15% |     26.83% |     26.26% |     29.56% |     30.36% |     24.53% |     24.99% |     25.17% |     28.63% |     31.14%
    mpki                             |       4.96 |       2.87 |       3.26 |       3.53 |       3.54 |       3.45 |       3.30 |       2.72 |       1.87 |       1.89 |       2.25 |       2.32
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37076 |      20172 |      21612 |      23826 |      24969 |      26372 |      24842 |      19764 |      16615 |      17443 |      17281 |      16725
    num cache misses                 |      15334 |       2729 |       2671 |       2759 |       2664 |       9779 |       8699 |       5107 |       3724 |       3596 |       2981 |       4638
    miss rate                        |     41.36% |     13.53% |     12.36% |     11.58% |     10.67% |     37.08% |     35.02% |     25.84% |     22.41% |     20.62% |     17.25% |     27.73%
    mpki                             |       3.17 |       0.57 |       0.56 |       0.58 |       0.59 |       1.93 |       1.64 |       0.99 |       0.65 |       0.63 |       0.58 |       0.90
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14191 |          0 |          0 |          0 |          0 |          0 |      14161 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     228.20 |        inf |        inf |        inf |        inf |        inf |     228.71 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     166.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     167.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6919 |        185 |        200 |        196 |        155 |         35 |        138 |        120 |         71 |         73 |         73 |         60
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1353 |        570 |        597 |        775 |        757 |       7495 |       6398 |       3105 |       2039 |       1945 |       1746 |       3243
