6178,1046118,26,634,835,48,3,2,8,4243,9,296,122,122,2,4756,3732,121,844,827,0,145,3624,2,122,673,1957,1909,1378,995,1930,2379,2000,927,809,983,936,1242,1946
6852,1048723,3,417,523,11,1,1,1,3728,7,20,2,6,1,3462,4567,119,561,0,827,57,4830,1,1,397,155,199,184,93,987,798,1921,536,97,127,126,141,1067
6558,1045689,0,384,467,26,0,2,0,0,2,21,4137,4225,0,0,2,3988,0,561,844,48,0,0,3987,429,162,173,140,116,99,131,154,508,929,1125,1235,1233,92
3184,33199,0,337,391,2,0,35,13,68,60,0,1390,1403,29,30,38,0,3988,119,121,99,92,16,61,1312,368,435,365,212,201,243,440,3509,3349,985,1111,1428,336
5712,69644,14,672,404,0,0,29,0,84,13,4,30,8,22,1516,0,38,2,4567,3732,50,2510,0,1,240,767,729,481,334,3223,2045,4148,2317,228,489,363,572,1307
5942,63405,1,627,485,0,0,42,1,2792,49,3,6,9,2,0,1516,30,0,3462,4756,70,425,0,2,283,24,8,26,0,2544,2920,2542,2355,24,0,24,24,1435
6420,60548,1,6280,3970,6,0,1842,0,9,1803,0,28,22,0,2,22,29,0,1,2,2146,18,3,12,451,2636,2247,3269,1034,3,0,0,2006,0,0,0,0,0
3398,36093,1,472,259,0,0,13,1,0,13,2,1163,0,22,9,8,1403,4225,6,122,12,5,0,679,1103,0,0,26,18,3,14,14,2419,278,2508,1663,1369,1
3006,36211,1,388,292,0,0,7,1,8,49,3,0,1163,28,6,30,1390,4137,2,122,6,8,0,49,1322,0,0,0,0,3,0,0,2377,752,2358,1533,771,0
355,42,64,2,0,0,0,0,3,0,0,0,3,2,0,3,4,0,21,20,296,0,0,4,4,5,0,0,0,0,0,0,4,0,0,6,0,0,0
6736,72729,0,4858,5831,13,0,3349,0,0,0,0,49,13,1803,49,13,60,2,7,9,1812,8,0,26,508,1206,3498,2818,1291,3,24,0,1615,24,18,1,24,24
6032,62108,0,817,260,3,0,4,0,0,0,0,8,0,9,2792,84,68,0,3728,4243,91,2689,0,18,281,5,5,19,1,997,2133,2406,2131,0,0,0,0,2730
348,29,6,0,16,0,19,0,0,0,0,3,1,1,0,1,0,13,0,1,8,0,1,62,0,22,0,0,0,0,0,0,4,0,0,6,0,0,0
6821,70948,0,5558,4967,19,0,0,0,4,3349,0,7,13,1842,42,29,35,2,1,2,2179,42,6,20,502,3000,2239,1895,1742,3,0,0,2054,0,0,13,0,0
319,34,4,26,11,72,0,0,19,0,0,0,0,0,0,0,0,0,0,1,3,13,0,0,0,9,1,0,0,0,0,0,4,0,0,11,0,0,0
318,35,13,60,196,0,72,19,0,3,13,0,0,0,6,0,0,2,26,11,48,1,19,0,7,270,0,0,0,0,0,0,4,0,0,6,0,0,0
3713,1045831,0,1420,0,196,11,4967,16,260,5831,0,292,259,3970,485,404,391,467,523,835,5102,444,0,199,1044,1876,1688,1546,1126,445,486,597,1076,437,430,460,347,378
6996,1053571,11,0,1420,60,26,5558,0,817,4858,2,388,472,6280,627,672,337,384,417,634,3906,704,0,376,829,1434,1615,1264,850,109,65,153,588,70,80,107,44,119
313,29,0,11,0,13,4,0,6,0,0,64,1,1,1,1,14,0,0,3,26,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,0
1387,0,29,1053571,1045831,35,34,70948,29,62108,72729,42,36211,36093,60548,63405,69644,33199,1045689,1048723,1046118,65856,73610,44,34086,38178,26252,26493,19174,17077,19409,19916,28909,15802,10713,11856,12032,10418,19675
0,1387,313,6996,3713,318,319,6821,348,6032,6736,355,3006,3398,6420,5942,5712,3184,6558,6852,6178,107161,6429,356,3317,955,15914,15931,12298,9450,17222,11304,15075,206688,5830,6346,6753,6725,11556

