22928,144786,8,0,3380,0,0,4592,8,0,0,8,140,8,1792,144,20744,40,52,0,220,256,0,3916,6616,32,48,84,3516,48,18252,5948,432,304,0,0,0,0,4804,456,6144,164,0,0,3196
44384,274684,51312,0,5176,52,0,3120,24,896,0,0,396,8,4860,240,972,272,456,156,34008,0,256,312,524,272,300,364,440,308,1440,596,46448,1644,1028,3868,1052,1088,864,452,11764,1600,9044,1316,1008
45714,288416,53053,0,6076,0,0,3120,24,24,0,0,32,8,3328,240,16,96,96,68,0,34008,220,48,356,140,156,56,104,180,152,0,7152,0,1160,1732,8,156,0,0,11892,180,47964,592,0
18904,125922,152,0,2528,0,0,960,76,22268,0,0,88,8,1720,0,332,0,0,0,68,156,0,0,304,168,276,6796,196,4960,152,8,460,8,1288,10436,152,164,152,164,5076,7684,152,5912,144
837454,236567,56,44,25020,0,0,2640,152,0,0,0,14896,8,28880,0,32,10868,0,0,96,456,52,40,224,104,4620,16,104,108,0,0,0,12196,0,0,8980,19216,0,13108,7940,0,0,0,0
45185,310582,8,0,30248,0,0,2796,0,8,0,0,12816,8,31000,288,12,0,10868,0,96,272,40,16,828,56,14732,0,76,40,0,0,0,19952,128,204,14364,12832,128,11772,9373,0,128,0,144
41332,1056778,2280,0,2448,92,116,4728,8,2312,92,24,12,1628,2800,280,0,12,32,332,16,972,20744,25925,22676,48,0,0,23264,0,11816,7780,180,304,368,704,252,336,6428,364,4392,292,276,188,8608
1541,140,548,16,312,96,120,1660,196,2016,68,84,184,8,424,0,280,288,0,0,240,240,144,120,12,0,0,0,0,240,0,0,120,84,144,0,0,0,0,0,32,0,144,0,0
28524,1054277,3144,40,4440,0,0,4632,0,1776,968,0,32108,8,0,424,2800,31000,28880,1720,3328,4860,1792,1696,3252,2484,23696,2064,1880,2016,472,148,336,9025,96,572,11104,9624,100,6844,5880,204,320,188,364
1581,188,96,8,48,8,364,264,8,100,76,8,8,0,8,8,1628,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,48,8,8,8,8
42318,313391,8,92,27113,32,80,2640,0,0,0,0,0,8,32108,184,12,12816,14896,88,32,396,140,0,680,0,9032,148,52,16,8060,5552,6520,23916,6128,13344,28816,9812,4172,21760,9337,7788,6036,7464,5964
1765,172,8,68,0,20,32,16,324,52,0,0,0,8,0,84,24,0,0,0,0,0,8,8,0,8,0,0,0,80,0,0,0,0,0,0,0,48,0,0,32,0,0,0,0
1545,124,40,192,124,0,0,32,0,0,0,0,0,76,968,68,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
39474,1053391,2568,0,2412,0,0,4564,4,0,0,52,0,100,1776,2016,2312,8,0,22268,24,896,0,0,200,21388,0,22400,0,23581,372,224,332,376,7256,13152,272,320,244,204,4208,6596,264,6652,260
1677,72,8,20,0,0,20,16,0,4,0,324,0,8,0,196,8,0,152,76,24,24,8,8,48,8,24,24,24,24,8,8,8,8,8,8,8,56,8,8,40,8,8,8,8
5355,41701,6224,0,6016,0,36,0,16,4564,32,16,2640,264,4632,1660,4728,2796,2640,960,3120,3120,4592,2596,10884,1200,2400,1200,12408,1200,9436,5644,6276,8636,7260,10816,8952,5988,4916,8156,13533,4976,8104,5388,6388
1629,176,8,32,0,0,0,36,20,0,0,32,80,364,0,120,116,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,48,0,0,32,0,0,0,0
1633,340,292,32,0,0,0,0,0,0,0,20,32,8,0,96,92,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,32,0,0,0,0
40376,1053937,2836,52,0,0,0,6016,0,2412,124,0,27113,48,4440,312,2448,30248,25020,2528,6076,5176,3380,2264,3576,1408,25420,1984,4256,2048,624,404,856,9764,564,1244,8616,6736,536,9496,4300,216,644,488,508
1605,128,8,0,52,32,32,0,20,0,192,68,92,8,40,16,0,0,44,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
45977,1062626,0,8,2836,292,8,6224,8,2568,40,8,8,96,3144,548,2280,8,56,152,53053,51312,8,8,232,104,68,120,8,120,684,256,18868,472,484,468,368,500,404,448,4892,476,19516,260,460
54205,0,1062626,128,1053937,340,176,41701,72,1053391,124,172,313391,188,1054277,140,1056778,310582,236567,125922,288416,274684,144786,142108,160654,127940,252070,156472,135460,144092,213317,140596,323916,351400,115726,256569,393848,282180,141464,293728,168856,131564,326332,130644,196928
0,54205,45977,1605,40376,1633,1629,5355,1677,39474,1545,1765,42318,1581,28524,1541,41332,45185,837454,18904,45714,44384,22928,19253,22358,19352,36832,20283,23467,21992,52889,33428,77518,73365,29226,52987,78512,65636,27348,63326,1362978,27250,78973,27230,35302

