59641,424090,3172,3692,4824,4320,31112,22716,14284,17512,644,116,84,240,208,292,296,264,15952,23536,14644,0,272,2736,180,580,156,0,0,0,19400,10568,24968,24300,0,144,144,144,29155
56082,392864,3896,2824,3488,4736,18976,23176,28265,15276,488,0,240,240,392,268,188,464,19104,18788,0,14644,232,2668,128,120,0,0,0,0,24240,11888,19520,17140,0,0,0,0,29590
64407,458086,3496,2120,5440,4416,21949,24480,23340,4764,824,12,144,300,256,464,472,424,18412,0,18788,23536,172,940,264,228,156,320,0,0,24912,31172,10708,15348,0,0,0,0,22955
62970,432434,3384,2184,3936,5248,19912,26349,26840,2432,728,72,168,396,220,208,256,280,0,18412,19104,15952,164,408,76,128,156,0,308,0,25492,8884,11440,36176,0,0,164,144,14284
84953,583468,32216,33220,22813,29756,0,1200,0,2676,248,0,324,804,20732,18256,28356,0,280,424,464,264,2560,3800,1548,2632,23364,41972,21880,30500,0,0,0,0,0,0,0,0,23765
885959,563908,36708,30256,30884,16028,80,1200,96,2400,488,0,0,960,21532,18224,0,28356,256,472,188,296,3180,2064,2536,1940,25796,35988,27484,17364,0,144,0,0,0,0,0,164,20196
77487,537653,34169,21436,21984,30469,48,1440,72,2160,488,12,0,908,21960,0,18224,18256,208,464,268,292,1580,1628,1468,2616,45312,32684,20060,12080,144,0,144,144,0,144,0,0,17656
77752,553195,25248,33396,27840,32652,0,1176,0,2340,248,0,32,964,0,21960,21532,20732,220,256,392,208,2672,2868,3084,1392,39100,27588,30140,5740,0,0,0,0,0,0,0,0,18669
1601,408,1220,1724,348,408,300,408,276,1996,2652,1696,804,0,964,908,960,804,396,300,240,240,532,492,480,252,3580,3472,5864,3644,1256,516,84,516,4484,2408,2448,2264,1100
27099,1057077,2732,2024,840,668,828,1640,904,1812,2436,1592,0,804,32,0,0,324,168,144,240,84,22036,28140,22769,20996,1196,1448,1064,372,560,628,672,616,2912,8584,15128,11492,4418
18723,1058511,1712,1244,1440,1236,1652,3096,1304,1100,1776,0,1592,1696,0,12,0,0,72,12,0,116,36237,64000,27384,33796,456,476,456,304,264,148,288,460,1616,480,540,824,74167
39497,1053527,3116,2804,1140,1332,1260,2444,1180,2352,0,1776,2436,2652,248,488,488,248,728,824,488,644,24405,24232,19144,22744,5500,5328,4280,2492,1764,1484,1972,3488,7876,6936,15764,18248,4600
6323,58924,2948,4744,1188,912,980,1416,1180,0,2352,1100,1812,1996,2340,2160,2400,2676,2432,4764,15276,17512,720,1236,960,1200,8512,9056,10660,4148,6396,2232,5508,3496,2992,7276,11124,9776,16269
41455,1060755,1296,1028,1356,1116,1636,3348,0,1180,1180,1304,904,276,0,72,96,0,26840,23340,28265,14284,288,396,252,432,448,456,556,200,9728,7804,6664,10908,204,436,524,668,4400
40377,1053993,2628,1844,3480,3128,5364,0,3348,1416,2444,3096,1640,408,1176,1440,1200,1200,26349,24480,23176,22716,264,368,252,204,5480,7780,6152,2532,15128,6876,11496,17488,2496,4548,7776,7604,4392
41354,1056746,1500,1232,1172,1380,0,5364,1636,980,1260,1652,828,300,0,48,80,0,19912,21949,18976,31112,348,540,324,192,824,680,600,456,10940,10244,6348,8272,268,476,756,1208,4440
39776,1055840,1820,1508,2584,0,1380,3128,1116,912,1332,1236,668,408,32652,30469,16028,29756,5248,4416,4736,4320,4068,4404,2816,4664,14676,9512,3756,6508,252,216,220,340,328,280,436,488,4240
40005,1069550,1800,1572,0,2584,1172,3480,1356,1188,1140,1440,840,348,27840,21984,30884,22813,3936,5440,3488,4824,3632,3784,4752,2904,9340,12208,9980,4152,780,504,476,480,176,348,1052,984,4304
28547,1054473,5600,0,1572,1508,1232,1844,1028,4744,2804,1244,2024,1724,33396,21436,30256,33220,2184,2120,2824,3692,3432,2688,2436,2812,10192,15908,15169,9868,2272,2604,3120,3172,2548,3412,5640,5600,7088
41079,1062882,0,5600,1800,1820,1500,2628,1296,2948,3116,1712,2732,1220,25248,34169,36708,32216,3384,3496,3896,3172,4184,8372,4940,3680,19892,19700,11384,7024,4176,2100,3528,4316,2480,4536,7168,5968,5596
87947,0,1062882,1054473,1069550,1055840,1056746,1053993,1060755,58924,1053527,1058511,1057077,408,553195,537653,563908,583468,432434,458086,392864,424090,418181,460136,390699,401491,843372,872120,520308,370476,618312,428717,411868,547123,190680,258026,438986,426602,326940
0,87947,41079,28547,40005,39776,41354,40377,41455,6323,39497,18723,27099,1601,77752,77487,885959,84953,62970,64407,56082,59641,42275,46420,41763,39887,177324,182150,119862,85182,125263,86518,89715,121518,41952,53072,94306,89071,1866417

