71236,552146,5236,2100,6924,4576,0,72,0,968,23316,19345,25932,25844,572,132,516,368,1504,464,420,944,396,27808,13100,22540,0,1212,8,8,36,156,144,0,0,0,16508,55780,14496,12708,308,24501
76389,537510,4672,1308,7228,6464,0,0,96,1076,27365,23972,18112,23016,444,104,220,372,768,304,336,732,328,9684,22016,0,22540,1096,0,0,0,60,0,0,0,0,28880,31512,36476,17480,0,23781
74303,555257,4088,1796,6656,5792,0,0,80,1076,21660,25256,23437,17212,436,272,376,64,364,384,216,696,344,16076,0,22016,13100,680,0,0,0,0,0,0,0,0,34912,28480,16168,30548,0,20020
78665,582590,5360,2648,7176,4768,0,0,0,1028,19460,22192,27452,32245,432,236,836,384,736,264,796,1036,524,0,16076,9684,27808,1052,0,0,0,0,0,0,0,0,26352,31580,29100,28396,0,25242
77266,569175,3232,2980,4088,8588,19860,18457,26944,29508,0,1656,0,0,104,612,268,576,956,23908,22692,31300,0,524,344,328,396,1008,64,64,48,32,19240,31708,17784,29200,144,12,0,0,0,22762
75464,590266,4372,2752,4184,7680,33476,25064,18228,19188,176,1616,160,168,744,564,588,844,1308,24032,25276,0,31300,1036,696,732,944,4800,456,532,424,248,24692,13072,33360,26940,368,500,344,340,1392,26394
71110,501519,3184,2360,5276,6304,26564,19272,19416,23053,12,1140,0,0,36,288,432,528,572,26440,0,25276,22692,796,216,336,420,4732,48,4,48,32,24160,25992,21128,12868,144,288,0,0,0,17763
76400,566460,4272,2952,3980,8032,27917,20344,23709,23264,0,1332,0,156,14216,452,320,384,1504,0,26440,24032,23908,264,384,304,464,13132,11140,6772,9752,6244,32652,36684,33252,17072,8208,11904,9688,8184,10568,26268
70477,543390,17656,32044,20204,33652,0,0,0,488,24,480,0,48,0,18240,26668,11576,0,1504,572,1308,956,736,364,768,1504,4040,22696,34808,22956,16308,0,0,0,0,0,0,24,0,72,15959
890061,541836,28448,24653,25889,25884,0,124,132,620,296,480,0,0,156,26980,19220,0,11576,384,528,844,576,384,64,372,368,932,39736,20492,30960,13788,144,0,156,144,288,0,432,0,0,16988
75377,567235,34205,21392,25676,29044,12,172,96,488,72,480,0,8,104,23380,0,19220,26668,320,432,588,268,836,376,220,516,1196,43992,13848,26640,15300,144,0,0,0,144,0,144,0,0,21001
77020,570603,25352,25360,31316,22621,0,0,0,488,0,480,0,8,36,0,23380,26980,18240,452,288,564,612,236,272,104,132,1208,17888,32312,30280,20776,0,0,0,0,0,0,0,0,0,17660
89802,3503378,2724,1232,1424,1148,1184,1220,1308,1792,1248,2624,1048,1392,0,36,104,156,0,14216,36,744,104,432,436,444,572,338345,2796,1764,1932,1320,1416,1216,1344,1784,3292,3752,1988,1992,113512,33014
43292,1056211,2628,1172,1964,464,684,768,588,2164,744,1312,1692,0,1392,8,8,0,48,156,0,168,0,32245,17212,23016,25844,168,656,660,424,288,496,544,556,332,9624,17728,6796,3856,504,4736
25147,1061265,1932,1928,1316,676,728,528,488,1880,472,2860,0,1692,1048,0,0,0,0,0,0,160,0,27452,23437,18112,25932,204,464,272,536,148,344,308,264,156,5920,10440,4088,11072,484,10962
39568,1056107,1956,656,2000,2492,3664,2120,2380,1984,2440,0,2860,1312,2624,480,480,480,480,1332,1140,1616,1656,22192,25256,23972,19345,1500,3852,3356,4652,2252,1912,2720,2636,1080,12212,14888,10632,13144,3524,4264
39884,1059814,1488,860,1016,988,992,1016,1256,1352,0,2440,472,744,1248,0,72,296,24,0,12,176,0,19460,21660,27365,23316,0,468,256,260,192,324,220,244,96,7948,10068,13828,2400,328,4324
26807,1059415,3136,1952,2404,1160,1268,1260,1332,0,1352,1984,1880,2164,1792,488,488,620,488,23264,23053,19188,29508,1028,1076,1076,968,860,2992,3656,3944,2868,10376,9752,9944,12124,4992,6388,5100,4244,5184,4514
38529,1055333,1468,656,1012,1052,1152,1684,0,1332,1256,2380,488,588,1308,0,96,132,0,23709,19416,18228,26944,0,80,96,0,0,284,144,380,124,7008,7380,10212,8248,532,528,440,260,232,4100
38053,1057996,1640,776,936,800,1428,0,1684,1260,1016,2120,528,768,1220,0,172,124,0,20344,19272,25064,18457,0,0,0,72,36,588,524,708,208,10756,9768,5292,6096,472,516,552,624,392,4064
28595,1061127,1676,732,1168,1724,0,1428,1152,1268,992,3664,728,684,1184,0,12,0,0,27917,26564,33476,19860,0,0,0,0,120,420,628,312,516,7552,10760,10984,5408,276,848,324,340,256,13702
26632,1055352,2228,1148,1740,0,1724,800,1052,1160,988,2492,676,464,1148,22621,29044,25884,33652,8032,6304,7680,8588,4768,5792,6464,4576,47596,9244,10956,7104,6348,212,132,180,116,500,608,368,200,252,5252
38946,1062218,3332,1792,0,1740,1168,936,1012,2404,1016,2000,1316,1964,1424,31316,25676,25889,20204,3980,5276,4184,4088,7176,6656,7228,6924,6844,19236,5276,13112,4424,1516,1644,1268,892,2332,3384,2380,1900,1624,4700
26359,1059838,5796,0,1792,1148,732,776,656,1952,860,656,1928,1172,1232,25360,21392,24653,32044,2952,2360,2752,2980,2648,1796,1308,2100,3040,5988,13624,11620,8968,1096,732,1004,748,2436,3152,1484,1376,1808,4680
34916,1061412,0,5796,3332,2228,1676,1640,1468,3136,1488,1956,1932,2628,2724,25352,34205,28448,17656,4272,3184,4372,3232,5360,4088,4672,5236,5688,19116,13260,17588,8192,4092,4420,4592,3268,9112,13984,7240,7288,9076,6276
136169,0,1061412,1059838,1062218,1055352,1061127,1057996,1055333,1059415,1059814,1056107,1061265,1056211,3503378,570603,567235,541836,543390,566460,501519,590266,569175,582590,555257,537510,552146,1850240,809861,649732,709906,416385,665603,650948,643971,638233,578392,882284,567382,570485,2154301,468288
0,136169,34916,26359,38946,26632,28595,38053,38529,26807,39884,39568,25147,43292,89802,77020,75377,890061,70477,76400,71110,75464,77266,78665,74303,76389,71236,256624,166248,130555,145690,83948,130531,141039,135105,119863,125959,177351,120599,106602,451690,2516412

