922155,769136,35164,86072,22497,26808,0,12,288,124,17968,8,0,29952,36356,31848,1796,880,1024,4696,9124,8956,72924,46360,57320,43660,13296,22560,32100,20828,21588,18892,61712
39847,1060438,2176,3024,972,844,816,776,2280,1048,7372,0,8,184,160,0,0,24,0,0,43593,44596,536,196,548,216,316,412,1092,292,12132,21648,4360
99603,4227247,2176,138780,984,996,1328,732,2072,1460,0,7372,17968,80,804,8,116,56,56,56,166604,167341,7720,4428,6672,3588,4644,7376,9608,6592,76316,63172,24981
43364,1056543,2200,3700,1024,1040,3440,872,2672,0,1460,1048,124,104,168,0,27916,18724,22113,24940,0,0,280,212,484,272,4540,8492,14036,10612,548,528,4640
52379,2114885,5412,7152,2236,1868,3880,2652,0,2672,2072,2280,288,240,580,348,46200,41841,48876,45256,552,468,2256,1820,2264,1168,10880,21316,26396,18468,2540,1700,8930
38963,1061106,2284,3848,884,644,1124,0,2652,872,732,776,12,0,180,24,26964,22360,12376,25833,12,12,544,720,612,512,6956,7276,13012,7032,528,524,4212
28595,1061763,2416,21084,860,1256,0,1124,3880,3440,1328,816,0,0,184,0,31521,30092,27752,16704,48,96,696,392,772,664,7952,6924,12180,8700,884,644,13502
38526,1056357,2192,5228,1748,0,1256,644,1868,1040,996,844,26808,22220,21317,26812,5276,4896,4508,3456,29888,27824,9312,4916,10584,7908,292,460,820,416,508,400,4100
39591,1056923,2344,7052,0,1748,860,884,2236,1024,984,972,22497,22564,25628,31220,7296,4236,5504,4840,4432,4476,10844,9356,7328,7408,396,668,1360,588,812,688,4260
62571,2455502,16324,0,7052,5228,21084,3848,7152,3700,138780,3024,86072,66709,65840,55304,10172,9552,9408,8732,6348,7024,26580,22828,38044,20780,6848,11496,20612,11504,12180,13300,28774
22183,1060150,0,16324,2344,2192,2416,2284,5412,2200,2176,2176,35164,22912,25492,21928,4420,3728,3792,4104,3628,2840,17065,11088,20712,10444,4756,11512,16288,10564,7120,8452,5096
135727,0,1060150,2455502,1056923,1056357,1061763,1061106,2114885,1056543,4227247,1060438,769136,721554,734759,731016,773653,690239,647397,675175,1411532,1371530,944105,731985,1125690,716164,529142,787516,1136337,813742,1608402,1618852,474452
0,135727,22183,62571,39591,38526,28595,38963,52379,43364,99603,39847,922155,95532,96832,96630,108786,93330,95300,88293,189227,177734,189893,151786,218150,140939,115133,168874,233822,166636,331060,322499,2597938

