4023,1048341,613,434,462,249,272,249,262,0,267,368,395,432,366,81,81,103,81,4074,4028,3383,5211,172,179,179,161,143,524,624,679,498,1425,1324,1343,1602,869,1108,876,724,896,579
6398,1046465,292,146,226,262,280,377,0,262,301,442,118,145,327,0,16,22,0,4144,3413,3212,4759,0,14,24,0,0,70,36,82,31,933,948,1304,1048,125,120,97,58,58,513
6314,1049510,306,175,196,198,331,0,377,249,242,399,128,182,299,0,32,21,0,3590,3368,4356,3211,0,0,0,12,6,112,112,140,46,1364,1244,683,777,99,122,114,132,91,510
4319,1050769,321,163,250,415,0,331,280,272,243,670,175,166,287,0,3,0,0,4887,4656,5814,3435,0,0,0,0,20,92,132,72,120,987,1406,1395,700,63,175,66,72,62,2296
4000,1045999,436,255,363,0,415,198,262,249,243,466,160,114,287,3825,4865,4308,5564,1004,788,962,1075,596,724,808,572,5950,1202,1395,936,825,47,33,39,22,106,141,91,49,51,706
6465,1051939,639,371,0,363,250,196,226,462,210,394,280,429,318,5267,4297,4387,3433,511,678,533,521,925,858,939,908,875,2570,778,1783,622,268,287,222,154,411,595,416,329,291,611
3959,1046895,1113,0,371,255,163,175,146,434,200,150,388,252,273,4440,3601,3991,5330,389,305,354,387,341,235,175,267,393,890,1780,1575,1198,187,130,179,133,424,546,268,241,313,603
5970,1049579,0,1113,639,436,321,306,292,613,287,363,368,495,518,4226,5626,4785,3043,584,448,598,464,740,576,656,737,796,2729,1980,2534,1212,695,751,770,549,1536,2353,1218,1225,1522,873
17142,0,1049579,1046895,1051939,1045999,1050769,1049510,1046465,1048341,1050825,1047126,1051624,1045908,3471271,138175,137241,131176,131609,136927,121111,142893,137571,140799,134368,129711,133515,446217,56421,44814,49236,28651,45776,44906,44295,43306,40287,61054,39300,39012,146908,58560
0,17142,5970,3959,6465,4000,4319,6314,6398,4023,6617,6571,3813,7171,13276,11459,11189,116861,10451,11373,10580,11202,11473,11658,11059,11332,10598,37766,29551,23218,25947,14972,23248,25066,24063,21328,22408,31547,21462,19004,80202,418839

