6471,1049012,325,816,287,439,609,476,892,469,456,460,946,0,118,80,40,80,400,428,340,320,4210,5012,3382,4074,1731,1499,1112,988,837,705,925,1112,2461,1977,3214,3186,769
7679,2097046,325,905,246,342,396,279,1032,307,333,528,0,946,77,8,0,0,32,3,83,0,9077,8561,8485,7289,248,312,199,102,176,106,126,158,1861,1574,2371,2993,2446
6307,1049441,163,524,162,144,226,195,594,217,244,0,528,460,28,0,2,0,58,66,53,60,2365,4432,4280,4211,419,613,177,262,255,232,157,405,813,663,1693,2181,508
6617,1050781,206,542,160,201,251,160,424,280,0,244,333,456,34,1,1,1,1,16,7,4,4712,3802,2583,4802,132,93,134,96,109,76,67,100,616,561,1059,2282,541
7175,1045777,242,586,191,159,260,238,529,0,280,217,307,469,38,0,0,0,6358,2706,4868,3071,43,8,8,0,125,106,65,39,1622,623,1145,1423,109,132,152,168,579
7759,2093430,318,1019,268,361,717,502,0,529,424,594,1032,892,62,18,0,3,9150,7193,7369,8017,0,0,0,0,247,264,170,110,2623,1785,1984,2585,175,161,231,327,1127
6468,1051535,177,553,168,211,473,0,502,238,160,195,279,476,39,0,12,0,3340,5087,4009,2704,0,0,2,0,98,111,70,69,912,1267,976,1040,59,109,124,105,531
4320,1050712,251,492,200,203,0,473,717,260,251,226,396,609,29,0,14,0,5013,4581,3469,5557,22,43,28,0,195,100,177,218,1188,1139,1020,1218,135,64,274,275,2418
6399,1046480,256,685,1301,0,203,211,361,159,201,144,342,439,4202,3682,4155,5069,2146,1943,1812,1716,1814,1861,1789,1648,1592,1472,525,600,102,62,55,82,42,64,96,152,511
6575,1047610,1096,1763,0,1301,200,168,268,191,160,162,246,287,2726,3478,6805,5248,232,196,212,226,254,175,256,216,1316,1828,1398,1096,561,300,237,444,175,330,385,721,550
9410,2426193,1756,0,1763,685,492,553,1019,586,542,524,905,816,10925,8215,12308,15389,1075,769,1023,792,917,882,863,961,6216,5363,2466,1582,2042,1069,1028,1708,895,1073,1645,3203,4902
5928,1047083,0,1756,1096,256,251,177,318,242,206,163,325,325,4526,2271,5540,5610,313,289,229,261,355,301,255,193,2061,1902,1815,1400,1080,610,519,1582,664,658,797,1853,610
17098,0,1047083,2426193,1047610,1046480,1050712,1051535,2093430,1045777,1050781,1049441,2097046,1049012,139798,148574,220568,205890,185585,163029,162643,161742,174261,166543,169543,162675,83534,84215,37479,32236,63358,47318,52731,60341,45820,33601,60822,83493,58803
0,17098,5928,9410,6575,6399,4320,6468,7759,7175,6617,6307,7679,6471,11726,10610,123980,17990,16345,14323,13907,12995,14298,13719,13743,13241,44552,42504,20514,16902,34135,25950,28078,33184,23447,17751,31654,43268,417902

