                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
    num cache accesses               |   151268539 |   151322262 |   151314775 |   151324291 |   151324098 |   151317977 |   151325872 |   151327159
    num cache misses                 |    38400571 |    38333263 |    38768826 |    38687854 |    38442744 |    38434830 |    38446633 |    38689050
    miss rate                        |      25.39% |      25.33% |      25.62% |      25.57% |      25.40% |      25.40% |      25.41% |      25.57%
    mpki                             |       10.44 |       10.41 |       10.53 |       10.51 |       10.45 |       10.44 |       10.44 |       10.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    40042222 |    39976900 |    40407202 |    40325049 |    40113504 |    40083943 |    40086059 |    40331708
    num cache misses                 |    12545163 |    12442573 |    12446883 |    12464295 |    12491632 |    12481673 |    12464868 |    12436139
    miss rate                        |      31.33% |      31.12% |      30.80% |      30.91% |      31.14% |      31.14% |      31.10% |      30.83%
    mpki                             |        3.41 |        3.38 |        3.38 |        3.39 |        3.40 |        3.39 |        3.38 |        3.38
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    94393408 |           0 |           0 |           0 |    94423754 |           0 |           0 |           0
  average dram access latency (ns)   |     1548.30 |         inf |         inf |         inf |     1294.98 |         inf |         inf |         inf
  average dram queueing delay        |     1487.05 |        0.00 |        0.00 |        0.00 |     1233.73 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       9.00% |       0.00% |       0.00% |       0.00% |       9.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     8833168 |     8822221 |     8816329 |     8817860 |     8847811 |     8830471 |     8815961 |     8817056
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |        1031 |        1287 |        1447 |        1439 |        2013 |        2144 |        2543 |        3743
