1376,100,0,12,180,0,0,172,0,112,1636,0,16,0,8,32,112,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
4310,16,2876,6132,16,6488,5636,40481,0,120,4952,1564,0,16,5348,0,24,104,2820,1680,3048,1344,10584,1568,10900,1200,3028,10036,1200,3312,14232,7800,15716,10196,13476,16084,9708,14484,7444,12464,2936,1440,1200,1448,1680,6784,9848,10180,10880,12772,13937
1344,0,0,124,0,228,220,44,0,92,232,0,1564,0,212,308,344,0,152,20,116,96,0,0,0,0,36,0,0,84,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,80
35338,112,8,2144,12,2668,1496,1053331,8,32,0,232,4952,1636,1964,100,16,8,8,8,104,23593,284,20,7960,23120,32,10620,22168,8,20,292,484,252,308,448,324,424,7180,208,328,140,20588,8,8,7948,296,204,640,468,4284
1336,0,8,0,0,0,60,168,8,0,32,92,120,112,8,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
1368,0,24,0,20,8,16,244,0,8,8,0,0,0,128,0,20,384,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,80
10139,132,265600,1062322,72,1054237,1056790,0,244,168,1053331,44,40481,172,1365221,156,228,156,281585,232,271003,144332,189792,157146,149112,148196,163704,189541,136184,141238,148000,106676,503856,139701,288628,258818,148392,274136,139854,129946,294890,117850,125890,134445,154291,168345,222442,147700,166016,191308,122416
36908,0,12,2300,0,2492,0,1056790,16,60,1496,220,5636,0,2368,8,16,16,16,120,36,0,9280,68,288,0,24645,252,0,22920,26920,5304,428,5260,464,15340,320,424,168,19116,0,96,0,0,0,272,328,300,332,248,4432
23798,32,28992,2772,0,0,2492,1054237,8,0,2668,228,6488,0,4420,92,0,64,30956,0,33772,1760,1280,2536,1336,1372,2792,1476,2352,2896,4352,1092,16420,1580,11241,2240,1980,10540,1464,3360,24780,1872,1792,3056,3176,1468,5508,2664,1476,1932,7276
1360,344,0,0,0,0,0,72,20,0,12,0,16,180,40,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,80
41016,0,0,0,0,2772,2300,1062322,0,0,2144,124,6132,12,1840,104,160,0,0,0,136,96,432,26352,384,96,0,336,112,0,0,108,664,440,480,504,9228,464,184,240,0,25208,96,25280,27941,216,352,9388,9388,11416,4916
37286,0,0,0,0,28992,12,265600,24,8,8,0,2876,0,28428,0,0,24,8600,16,10444,56,0,36,84,16,16,0,32,0,56,0,22436,0,17864,0,0,7312,0,560,8260,24,0,16,8,0,7316,0,12,0,8061
1336,0,0,0,344,32,0,132,0,0,112,0,16,100,8,20,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
0,1336,37286,41016,1360,23798,36908,10139,1368,1336,35338,1344,4310,1376,36131,1344,1400,1356,39027,1368,42443,21946,38663,23794,32448,19216,22343,42675,20518,21528,23010,22255,114471,27240,110727,60936,37379,58040,29295,20749,839473,22235,18748,21800,25622,32303,42849,37497,37463,45374,1366102

