                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    mpki                             |       0.85 |       0.43 |       0.35 |       0.50 |       0.43 |       0.46 |       0.54 |       0.51 |       0.49 |       0.53 |       0.48 |       0.46
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      23091 |          0 |          0 |          0 |          0 |          0 |      23077 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    1733.57 |        inf |        inf |        inf |        inf |        inf |    1741.56 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    1672.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1680.31 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6814 |         25 |         24 |         27 |         25 |         38 |         13 |         16 |         12 |         27 |         51 |         48
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      10427 |       9016 |       6238 |      10911 |       9291 |       9715 |      12018 |      11396 |      10664 |      11603 |      10230 |       9782
